room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
Entire home/apt,5,12,0,0,8,3,107
Entire home/apt,2,49,0,0,4,1,113
Entire home/apt,3,23,74,5,6,3,107
Entire home/apt,15,5,1,0,6,2,114
Entire home/apt,13,3,25,5,6,2,113
Entire home/apt,14,2,30,5,6,3,106
Entire home/apt,14,2,41,5,5,2,107
Entire home/apt,15,1,70,4,6,3,119
Entire home/apt,10,61,0,0,6,3,113
Entire home/apt,6,23,6,5,5,3,107
Entire home/apt,12,9,12,4,2,1,119
Entire home/apt,12,22,2,0,6,2,119
Entire home/apt,12,18,26,4.5,6,2,106
Entire home/apt,10,82,16,5,8,3,116
Entire home/apt,6,11,10,5,4,2,107
Entire home/apt,2,36,36,4,9,4,119
Entire home/apt,12,18,5,5,6,2,119
Entire home/apt,5,12,6,4.5,4,2,107
Entire home/apt,15,1,47,4.5,10,4,117
Entire home/apt,15,2,119,4.5,5,2,104
Entire home/apt,15,1,13,4.5,8,2,119
Entire home/apt,3,54,0,0,6,2,106
Entire home/apt,15,5,0,0,4,1,119
Entire home/apt,15,5,1,0,4,2,111
Entire home/apt,8,3,66,4.5,6,2,107
Entire home/apt,8,4,209,5,4,0,106
Entire home/apt,14,1,0,0,4,1,107
Entire home/apt,7,5,9,4.5,6,3,107
Entire home/apt,7,15,16,5,4,2,119
Entire home/apt,14,1,3,4.5,6,3,117
Entire home/apt,4,1,0,0,6,3,119
Entire home/apt,7,14,11,5,4,2,107
Entire home/apt,4,37,1,0,3,1,107
Entire home/apt,12,12,62,5,8,3,104
Entire home/apt,10,5,6,4.5,8,5,119
Entire home/apt,12,18,0,0,6,3,113
Entire home/apt,6,34,20,5,4,1,109
Entire home/apt,12,17,11,5,6,2,115
Entire home/apt,15,5,43,5,4,2,115
Entire home/apt,14,8,229,5,6,3,119
Entire home/apt,2,25,9,4,5,4,107
Entire home/apt,4,31,99,4.5,8,3,107
Entire home/apt,12,22,6,5,4,1,107
Entire home/apt,8,1,0,0,3,1,113
Entire home/apt,2,41,8,5,6,2,119
Entire home/apt,6,30,0,0,6,2,119
Entire home/apt,8,3,79,5,6,2,119
Entire home/apt,12,21,9,4.5,5,1,113
Entire home/apt,12,15,3,5,4,1,119
Entire home/apt,2,14,7,5,7,2,119
Entire home/apt,2,40,0,0,8,4,119
Entire home/apt,12,22,16,5,4,1,113
Entire home/apt,12,15,2,0,3,0,107
Entire home/apt,2,23,3,5,4,2,107
Entire home/apt,14,5,100,5,6,2,108
Entire home/apt,5,12,6,4.5,4,2,95
Entire home/apt,5,9,15,4.5,5,1,83
Entire home/apt,7,3,17,4.5,8,3,95
Entire home/apt,6,34,7,4,5,3,95
Entire home/apt,5,8,17,5,4,1,95
Entire home/apt,5,12,36,5,4,1,95
Entire home/apt,7,14,64,5,4,0,101
Entire home/apt,5,8,8,4.5,3,2,95
Entire home/apt,5,15,0,0,2,1,101
Entire home/apt,14,1,5,5,4,1,83
Entire home/apt,15,4,1,0,2,1,83
Entire home/apt,15,3,2,0,6,2,83
Entire home/apt,8,5,19,4.5,3,1,83
Entire home/apt,7,15,7,4.5,4,1,90
Entire home/apt,8,5,0,0,2,1,94
Entire home/apt,7,15,16,4.5,6,4,95
Entire home/apt,13,1,19,4,5,1,95
Entire home/apt,15,5,0,0,2,0,83
Entire home/apt,13,2,12,4.5,4,1,83
Entire home/apt,13,2,1,0,4,1,83
Entire home/apt,13,3,0,0,2,0,95
Entire home/apt,13,1,0,0,3,1,83
Entire home/apt,8,3,91,5,4,1,94
Entire home/apt,13,4,28,5,4,1,83
Entire home/apt,14,6,6,4.5,4,2,95
Entire home/apt,12,20,4,3.5,3,0,90
Entire home/apt,15,3,1,0,4,0,95
Entire home/apt,15,4,0,0,4,1,95
Entire home/apt,13,2,7,5,4,1,83
Entire home/apt,14,1,7,4.5,3,0,83
Entire home/apt,12,20,0,0,2,0,90
Entire home/apt,14,1,0,0,3,0,90
Entire home/apt,13,2,32,4.5,4,1,89
Entire home/apt,14,8,74,4.5,5,3,83
Entire home/apt,13,4,0,0,4,1,95
Entire home/apt,13,2,9,5,4,1,95
Entire home/apt,13,2,7,4.5,4,1,90
Entire home/apt,13,4,10,5,4,1,95
Entire home/apt,13,4,43,4.5,4,0,94
Entire home/apt,14,9,2,0,4,1,97
Entire home/apt,14,5,0,0,3,1,83
Entire home/apt,15,2,3,4.5,2,1,83
Entire home/apt,15,4,2,0,4,2,101
Entire home/apt,7,14,30,5,3,0,83
Entire home/apt,7,7,58,5,6,3,90
Entire home/apt,15,1,0,0,4,0,83
Entire home/apt,15,1,1,0,2,1,101
Entire home/apt,12,14,5,4.5,10,4,90
Entire home/apt,14,8,0,0,4,2,101
Entire home/apt,12,9,23,3.5,7,4,101
Entire home/apt,13,2,38,5,4,2,90
Entire home/apt,14,5,2,0,8,2,95
Entire home/apt,12,20,0,0,2,1,95
Entire home/apt,15,4,114,5,6,3,99
Entire home/apt,15,4,0,0,4,0,101
Entire home/apt,13,2,4,4.5,3,2,83
Entire home/apt,14,6,4,4.5,4,1,95
Entire home/apt,8,3,7,4,4,1,95
Entire home/apt,13,3,2,0,2,1,95
Entire home/apt,15,4,16,5,4,0,90
Entire home/apt,13,2,21,4.5,6,3,95
Entire home/apt,14,6,18,5,4,0,90
Entire home/apt,13,1,0,0,4,1,90
Entire home/apt,7,11,12,5,6,2,83
Entire home/apt,14,1,2,0,4,1,95
Entire home/apt,14,1,0,0,4,2,101
Entire home/apt,13,2,46,4.5,4,1,83
Entire home/apt,13,2,3,4.5,2,1,83
Entire home/apt,13,2,65,4.5,4,1,94
Entire home/apt,13,1,25,4.5,6,3,101
Entire home/apt,15,2,16,4.5,6,2,102
Entire home/apt,7,9,56,5,7,3,93
Entire home/apt,15,1,0,0,4,1,90
Entire home/apt,15,5,33,4.5,4,1,90
Entire home/apt,15,5,3,5,7,2,90
Entire home/apt,15,2,14,5,4,2,101
Entire home/apt,7,15,0,0,2,0,95
Entire home/apt,10,86,25,4.5,9,4,143
Entire home/apt,11,51,48,4.5,8,4,143
Entire home/apt,2,10,3,5,8,3,142
Entire home/apt,12,20,6,5,6,4,131
Entire home/apt,2,40,113,4.5,5,3,143
Entire home/apt,4,34,12,5,4,2,130
Entire home/apt,13,1,4,4,7,4,143
Entire home/apt,12,19,89,4.5,8,2,143
Entire home/apt,6,9,2,0,5,3,143
Entire home/apt,15,1,86,5,7,3,132
Entire home/apt,3,54,104,4.5,8,4,143
Entire home/apt,13,2,203,5,6,3,143
Entire home/apt,10,46,12,4.5,14,4,143
Entire home/apt,7,7,4,5,8,4,131
Entire home/apt,7,3,0,0,4,2,131
Entire home/apt,2,34,87,4.5,6,3,131
Entire home/apt,12,16,48,5,8,4,143
Entire home/apt,7,2,0,0,4,3,125
Entire home/apt,8,5,131,4.5,6,3,143
Entire home/apt,12,17,64,4.5,12,6,131
Entire home/apt,4,47,0,0,4,1,137
Entire home/apt,14,3,2,0,4,1,131
Entire home/apt,12,16,97,5,8,3,131
Entire home/apt,15,5,0,0,4,1,142
Entire home/apt,12,16,0,0,8,3,143
Entire home/apt,2,19,35,4.5,10,4,140
Entire home/apt,13,2,106,5,4,2,131
Entire home/apt,12,5,30,5,8,3,138
Entire home/apt,4,47,20,5,6,3,143
Entire home/apt,10,88,16,4.5,8,3,143
Entire home/apt,4,8,9,5,10,5,131
Entire home/apt,2,34,45,4.5,4,2,143
Entire home/apt,11,38,15,5,6,3,125
Entire home/apt,12,16,0,0,6,2,137
Entire home/apt,15,1,44,5,14,4,137
Entire home/apt,2,20,1,0,8,3,128
Entire home/apt,15,1,22,5,6,2,127
Entire home/apt,7,4,22,5,9,3,143
Entire home/apt,15,4,8,5,3,1,125
Entire home/apt,2,11,24,5,8,2,129
Entire home/apt,14,8,0,0,6,3,143
Entire home/apt,4,43,12,5,4,2,143
Entire home/apt,15,2,151,5,4,2,130
Entire home/apt,12,18,0,0,4,2,143
Entire home/apt,14,1,12,5,4,2,131
Entire home/apt,12,20,43,5,6,3,143
Entire home/apt,4,34,1,0,2,1,139
Entire home/apt,13,2,154,4.5,4,2,131
Entire home/apt,7,3,39,4,8,4,129
Entire home/apt,15,5,10,5,4,1,143
Entire home/apt,14,2,4,5,6,2,129
Entire home/apt,13,2,154,5,4,1,125
Entire home/apt,7,14,7,5,4,2,137
Entire home/apt,4,25,6,4.5,9,4,137
Entire home/apt,13,3,20,5,3,1,131
Entire home/apt,14,7,16,5,4,1,131
Entire home/apt,4,34,4,5,4,0,143
Entire home/apt,12,21,3,5,4,2,143
Entire home/apt,12,21,132,4.5,4,1,129
Entire home/apt,15,4,2,0,4,1,131
Entire home/apt,14,8,0,0,4,1,139
Entire home/apt,8,3,115,5,6,2,130
Entire home/apt,15,5,93,4.5,4,2,137
Entire home/apt,1,16,11,4.5,6,3,107
Entire home/apt,5,3,1,0,6,3,109
Entire home/apt,6,8,0,0,5,4,113
Entire home/apt,7,15,5,4,3,1,107
Entire home/apt,6,23,0,0,5,3,107
Entire home/apt,5,12,6,4,4,1,119
Entire home/apt,6,32,14,5,10,5,119
Entire home/apt,5,2,4,5,7,4,119
Entire home/apt,5,8,2,0,7,2,107
Entire home/apt,4,23,0,0,7,3,119
Entire home/apt,9,7,7,5,4,1,106
Entire home/apt,6,30,0,0,6,3,107
Entire home/apt,6,23,35,4.5,6,4,106
Entire home/apt,5,12,13,5,2,1,119
Entire home/apt,5,13,0,0,4,1,119
Entire home/apt,5,8,20,4.5,4,2,119
Entire home/apt,6,18,5,5,4,0,107
Entire home/apt,4,34,34,5,6,2,116
Entire home/apt,13,4,30,4.5,4,1,106
Entire home/apt,13,3,0,0,2,1,107
Entire home/apt,12,11,9,4.5,8,6,107
Entire home/apt,15,5,0,0,4,1,107
Entire home/apt,15,5,0,0,4,2,108
Entire home/apt,14,6,15,5,3,0,106
Entire home/apt,12,16,43,5,9,2,106
Entire home/apt,13,2,0,0,6,2,122
Entire home/apt,12,13,24,4.5,10,5,123
Entire home/apt,13,4,0,0,4,2,109
Entire home/apt,12,20,3,5,5,1,107
Entire home/apt,4,43,0,0,6,2,107
Entire home/apt,14,2,12,5,6,2,107
Entire home/apt,13,4,3,4,4,1,113
Entire home/apt,8,5,0,0,2,1,108
Entire home/apt,15,5,49,4.5,8,2,99
Entire home/apt,8,3,1,0,4,0,83
Entire home/apt,4,44,1,0,6,2,95
Entire home/apt,12,18,60,5,4,2,90
Entire home/apt,7,15,36,5,3,1,83
Entire home/apt,2,25,24,5,4,0,83
Entire home/apt,12,14,0,0,5,3,90
Entire home/apt,12,20,0,0,2,1,83
Entire home/apt,14,3,0,0,4,0,95
Entire home/apt,12,19,0,0,4,1,94
Entire home/apt,12,20,0,0,3,0,95
Entire home/apt,12,16,4,4.5,6,3,95
Entire home/apt,14,1,21,4.5,4,2,91
Entire home/apt,2,35,0,0,4,2,90
Entire home/apt,12,20,3,5,4,1,95
Entire home/apt,12,20,0,0,4,1,83
Entire home/apt,2,42,0,0,4,0,95
Entire home/apt,2,42,0,0,4,1,83
Entire home/apt,2,42,0,0,4,0,95
Entire home/apt,2,44,1,0,3,1,95
Entire home/apt,2,42,71,4.5,6,2,83
Entire home/apt,14,2,17,5,6,3,95
Entire home/apt,2,36,3,2.5,6,2,101
Entire home/apt,2,41,2,0,3,1,83
Entire home/apt,2,41,0,0,4,1,95
Entire home/apt,12,17,1,0,2,0,100
Entire home/apt,14,2,51,5,5,2,90
Entire home/apt,2,40,9,4.5,6,1,83
Entire home/apt,12,22,7,5,4,1,90
Entire home/apt,14,2,1,0,6,2,83
Entire home/apt,2,42,15,5,6,2,95
Entire home/apt,2,44,2,0,3,0,83
Entire home/apt,2,42,5,5,6,2,95
Entire home/apt,15,5,26,5,4,1,101
Entire home/apt,8,3,38,5,5,2,101
Entire home/apt,15,3,80,4.5,2,0,83
Entire home/apt,13,2,3,4.5,4,1,83
Entire home/apt,14,8,3,4.5,4,1,94
Entire home/apt,15,3,82,5,3,1,83
Entire home/apt,13,1,13,5,4,1,90
Entire home/apt,15,2,8,4.5,4,1,90
Entire home/apt,14,1,4,4.5,4,1,95
Entire home/apt,15,2,140,4.5,5,2,101
Entire home/apt,14,3,4,5,4,1,90
Entire home/apt,14,1,0,0,3,1,83
Entire home/apt,14,3,7,5,4,1,101
Entire home/apt,8,3,12,4,8,4,95
Entire home/apt,12,19,15,5,5,1,83
Entire home/apt,15,5,10,5,4,2,91
Entire home/apt,13,3,193,5,6,2,85
Entire home/apt,14,1,9,4.5,4,2,90
Entire home/apt,8,4,3,4.5,5,3,83
Entire home/apt,13,1,20,5,3,1,83
Entire home/apt,4,43,4,5,4,1,83
Entire home/apt,14,5,4,5,3,0,95
Entire home/apt,14,6,38,4.5,4,2,101
Entire home/apt,14,1,0,0,4,1,90
Entire home/apt,12,20,2,0,2,0,90
Entire home/apt,12,19,4,5,4,1,90
Entire home/apt,14,1,49,5,3,0,101
Entire home/apt,14,8,42,4.5,6,2,100
Entire home/apt,14,2,18,5,5,2,90
Entire home/apt,13,1,26,4.5,2,1,83
Entire home/apt,2,44,25,5,5,2,95
Entire home/apt,13,4,5,5,6,2,101
Entire home/apt,14,1,61,5,2,1,90
Entire home/apt,12,20,111,5,5,3,83
Entire home/apt,4,45,0,0,4,1,83
Entire home/apt,2,40,10,5,6,1,83
Entire home/apt,2,15,6,5,2,1,83
Entire home/apt,12,13,0,0,4,0,83
Entire home/apt,4,46,7,4.5,4,0,95
Entire home/apt,12,11,0,0,3,0,83
Entire home/apt,2,25,5,5,3,1,83
Entire home/apt,4,44,1,0,4,1,90
Entire home/apt,2,13,0,0,6,3,95
Entire home/apt,15,1,32,5,4,1,83
Entire home/apt,2,34,18,4.5,3,1,83
Entire home/apt,12,10,9,4,8,1,95
Entire home/apt,2,22,0,0,5,3,83
Entire home/apt,4,47,1,0,4,1,83
Entire home/apt,4,47,6,4,6,3,83
Entire home/apt,4,44,14,5,3,1,83
Entire home/apt,4,44,0,0,3,1,83
Entire home/apt,12,17,0,0,3,1,90
Entire home/apt,12,16,5,5,4,0,89
Entire home/apt,4,31,0,0,4,1,95
Entire home/apt,2,35,0,0,4,1,83
Entire home/apt,4,46,2,0,4,1,90
Entire home/apt,4,46,2,0,3,1,83
Entire home/apt,7,9,55,5,5,2,101
Entire home/apt,4,44,10,4.5,6,2,94
Entire home/apt,12,12,0,0,4,2,83
Entire home/apt,4,33,0,0,5,1,95
Entire home/apt,12,13,0,0,2,0,90
Entire home/apt,4,43,2,0,4,1,95
Entire home/apt,12,18,0,0,2,0,101
Entire home/apt,4,39,2,0,5,2,101
Entire home/apt,12,16,0,0,3,2,95
Entire home/apt,12,12,3,5,4,1,101
Entire home/apt,12,17,0,0,2,1,100
Entire home/apt,4,44,1,0,5,1,83
Entire home/apt,12,13,1,0,4,2,95
Entire home/apt,12,16,0,0,4,1,95
Entire home/apt,12,15,2,0,2,0,101
Entire home/apt,8,1,3,5,5,1,83
Entire home/apt,12,17,2,0,2,0,98
Entire home/apt,7,11,22,5,2,1,83
Entire home/apt,10,64,9,4.5,8,3,83
Entire home/apt,12,20,0,0,2,0,90
Entire home/apt,12,21,13,4.5,6,1,83
Entire home/apt,15,2,26,4.5,6,1,83
Entire home/apt,7,15,74,5,2,1,90
Entire home/apt,6,26,9,4.5,2,1,83
Entire home/apt,12,22,0,0,3,1,95
Entire home/apt,2,11,10,4.5,4,2,90
Entire home/apt,11,9,0,0,4,2,95
Entire home/apt,6,29,20,5,4,2,83
Entire home/apt,12,21,8,4.5,6,3,101
Entire home/apt,3,54,2,0,7,2,90
Entire home/apt,12,20,49,5,6,2,101
Entire home/apt,8,3,0,0,5,1,90
Entire home/apt,12,18,1,0,2,0,90
Entire home/apt,2,44,59,5,3,1,90
Entire home/apt,13,2,14,4.5,4,1,87
Entire home/apt,12,20,52,5,4,1,83
Entire home/apt,8,1,0,0,2,0,95
Entire home/apt,14,4,41,5,3,0,83
Entire home/apt,12,19,5,5,3,1,95
Entire home/apt,14,8,0,0,4,2,101
Entire home/apt,4,36,0,0,4,1,95
Entire home/apt,2,44,11,5,4,2,83
Entire home/apt,8,1,9,4.5,2,1,95
Entire home/apt,4,15,2,0,4,1,101
Entire home/apt,5,4,29,5,4,1,90
Entire home/apt,14,9,85,5,4,2,87
Entire home/apt,15,1,0,0,2,0,95
Entire home/apt,2,39,32,5,5,2,101
Entire home/apt,2,11,129,5,6,3,95
Entire home/apt,2,19,9,4.5,6,3,83
Entire home/apt,10,83,10,4.5,6,3,95
Entire home/apt,8,6,0,0,2,0,90
Entire home/apt,4,45,3,4.5,2,1,83
Entire home/apt,8,1,19,4.5,6,2,101
Entire home/apt,15,2,17,4.5,6,2,90
Entire home/apt,12,13,29,4.5,6,2,90
Entire home/apt,12,16,4,4.5,4,0,95
Entire home/apt,15,4,37,5,4,0,83
Entire home/apt,7,7,10,5,7,2,101
Entire home/apt,2,24,0,0,8,2,95
Entire home/apt,12,6,44,4.5,8,2,90
Entire home/apt,4,39,0,0,4,1,101
Entire home/apt,13,3,122,4.5,4,1,94
Entire home/apt,2,16,35,4.5,6,3,95
Entire home/apt,8,3,0,0,4,1,90
Entire home/apt,14,1,42,4.5,6,2,94
Entire home/apt,12,20,9,4.5,2,1,89
Entire home/apt,15,3,92,5,4,1,90
Entire home/apt,5,15,1,0,4,2,101
Entire home/apt,15,2,3,4.5,2,0,95
Entire home/apt,2,15,1,0,4,2,90
Entire home/apt,14,1,39,4.5,6,2,83
Entire home/apt,11,12,0,0,6,3,95
Entire home/apt,12,8,0,0,4,2,83
Entire home/apt,13,2,0,0,6,3,94
Entire home/apt,4,40,6,5,6,3,90
Entire home/apt,12,8,19,4.5,9,5,90
Entire home/apt,12,19,157,4.5,6,3,90
Entire home/apt,4,36,1,0,4,1,83
Entire home/apt,14,8,138,4.5,4,1,83
Entire home/apt,4,11,18,5,6,3,83
Entire home/apt,2,17,12,5,8,4,95
Entire home/apt,8,2,11,4.5,4,1,90
Entire home/apt,14,2,55,5,6,2,95
Entire home/apt,4,28,44,5,5,4,95
Entire home/apt,14,4,4,5,4,0,101
Entire home/apt,8,1,15,5,8,3,100
Entire home/apt,15,1,0,0,2,1,90
Entire home/apt,12,18,39,4,4,2,95
Entire home/apt,15,5,28,4.5,4,1,90
Entire home/apt,8,6,0,0,4,0,101
Entire home/apt,2,30,3,4.5,4,2,97
Entire home/apt,4,43,0,0,2,0,90
Entire home/apt,12,2,11,5,10,4,100
Entire home/apt,7,15,26,4.5,2,1,90
Entire home/apt,13,4,10,5,6,2,95
Entire home/apt,12,20,6,5,4,2,83
Entire home/apt,12,16,3,5,4,2,90
Entire home/apt,4,34,24,4.5,6,3,95
Entire home/apt,5,16,40,4.5,4,2,95
Entire home/apt,11,58,0,0,4,2,90
Entire home/apt,14,8,0,0,4,2,101
Entire home/apt,4,47,2,0,4,1,83
Entire home/apt,4,15,7,5,5,2,97
Entire home/apt,2,34,0,0,4,1,83
Entire home/apt,4,36,0,0,4,1,83
Entire home/apt,14,2,88,5,3,0,90
Entire home/apt,14,1,373,4.5,3,1,97
Entire home/apt,14,2,0,0,6,2,101
Entire home/apt,4,45,16,4.5,5,2,87
Entire home/apt,12,20,9,5,4,1,87
Entire home/apt,14,5,75,4.5,6,2,95
Entire home/apt,5,16,12,5,4,1,119
Entire home/apt,15,1,4,5,4,2,119
Entire home/apt,2,3,26,4,8,4,119
Entire home/apt,12,18,87,5,4,2,105
Entire home/apt,12,14,0,0,6,3,113
Entire home/apt,12,20,0,0,2,0,107
Entire home/apt,2,11,12,4.5,6,2,116
Entire home/apt,13,4,20,4.5,7,3,116
Entire home/apt,2,34,22,5,4,1,113
Entire home/apt,2,25,1,0,6,2,119
Entire home/apt,12,17,52,5,6,3,119
Entire home/apt,14,2,11,5,4,2,107
Entire home/apt,13,3,24,5,6,2,107
Entire home/apt,15,5,6,5,8,3,109
Entire home/apt,12,17,0,0,2,1,107
Entire home/apt,14,5,14,5,4,1,113
Entire home/apt,12,16,9,5,10,4,117
Entire home/apt,12,17,0,0,5,2,119
Entire home/apt,12,19,11,5,4,1,119
Entire home/apt,13,2,7,5,6,1,107
Entire home/apt,12,9,8,5,6,2,111
Entire home/apt,12,15,0,0,4,2,107
Entire home/apt,13,2,42,5,4,1,113
Entire home/apt,9,2,0,0,3,1,119
Entire home/apt,12,15,112,5,6,3,114
Entire home/apt,13,2,25,5,3,1,119
Entire home/apt,13,2,52,4.5,6,2,119
Entire home/apt,12,21,57,4.5,2,1,104
Entire home/apt,4,35,1,0,3,1,107
Entire home/apt,12,21,0,0,6,2,106
Entire home/apt,14,6,44,5,4,2,119
Entire home/apt,13,1,6,4.5,4,1,107
Entire home/apt,13,2,5,4.5,3,1,119
Entire home/apt,12,15,50,5,6,3,117
Entire home/apt,2,32,56,4.5,8,4,109
Entire home/apt,12,16,4,5,6,3,113
Entire home/apt,7,14,64,4.5,4,2,119
Entire home/apt,4,26,13,4.5,6,3,119
Entire home/apt,15,2,67,4.5,6,2,107
Entire home/apt,13,3,128,4.5,4,2,107
Entire home/apt,14,1,1,0,4,2,119
Entire home/apt,10,58,132,4.5,12,6,119
Entire home/apt,8,2,101,4.5,6,3,113
Entire home/apt,14,1,18,4.5,5,2,113
Entire home/apt,4,40,5,4.5,6,3,119
Entire home/apt,7,9,19,4.5,6,3,113
Entire home/apt,14,6,4,5,6,2,119
Entire home/apt,4,42,0,0,4,2,119
Entire home/apt,13,4,4,5,5,1,117
Entire home/apt,4,38,4,5,5,2,108
Entire home/apt,14,9,1,0,6,2,107
Entire home/apt,15,5,5,5,3,1,119
Entire home/apt,4,47,74,4.5,6,2,119
Entire home/apt,12,16,7,5,4,2,107
Entire home/apt,15,4,3,5,4,1,107
Entire home/apt,4,43,3,5,3,1,107
Entire home/apt,13,1,114,4.5,4,1,119
Entire home/apt,4,37,2,0,2,1,107
Entire home/apt,2,42,1,0,8,4,113
Entire home/apt,4,45,8,5,4,2,112
Entire home/apt,12,11,5,4,6,2,119
Entire home/apt,4,29,91,5,8,4,111
Entire home/apt,8,1,69,5,6,2,119
Entire home/apt,4,42,25,5,4,2,113
Entire home/apt,7,7,45,5,6,3,111
Entire home/apt,12,17,6,5,6,2,119
Entire home/apt,12,4,3,5,5,2,119
Entire home/apt,11,48,0,0,4,1,116
Entire home/apt,12,11,3,4.5,6,3,119
Entire home/apt,4,30,13,5,6,3,107
Entire home/apt,12,19,0,0,6,2,117
Entire home/apt,4,35,5,5,8,3,116
Entire home/apt,4,33,10,4.5,6,3,107
Entire home/apt,14,6,4,5,4,2,113
Entire home/apt,12,13,4,5,6,2,117
Entire home/apt,4,33,11,5,4,1,107
Entire home/apt,13,3,8,5,5,2,119
Entire home/apt,15,1,0,0,5,0,107
Entire home/apt,12,15,18,5,6,3,117
Entire home/apt,4,29,10,5,6,4,119
Entire home/apt,15,5,112,5,6,2,107
Entire home/apt,12,1,0,0,4,2,119
Entire home/apt,2,34,8,5,4,2,119
Entire home/apt,12,8,5,5,6,2,119
Entire home/apt,13,2,3,5,3,1,113
Entire home/apt,13,2,27,5,4,1,116
Entire home/apt,8,6,0,0,4,1,115
Entire home/apt,4,33,0,0,7,3,109
Entire home/apt,6,9,4,5,9,3,117
Entire home/apt,8,4,0,0,4,1,119
Entire home/apt,7,15,61,4.5,5,2,121
Entire home/apt,15,1,7,5,4,1,107
Entire home/apt,4,29,3,5,12,4,119
Entire home/apt,4,45,52,5,4,1,119
Entire home/apt,4,45,2,0,6,2,119
Entire home/apt,12,16,1,0,4,1,113
Entire home/apt,15,3,113,4.5,4,1,116
Entire home/apt,4,43,2,0,4,0,119
Entire home/apt,5,4,0,0,4,1,83
Entire home/apt,5,11,1,0,4,0,90
Entire home/apt,5,7,0,0,2,0,90
Entire home/apt,6,29,38,4.5,7,2,83
Entire home/apt,5,2,11,5,4,3,83
Entire home/apt,6,11,1,0,4,2,83
Entire home/apt,7,3,58,5,2,0,83
Entire home/apt,6,29,49,4.5,7,2,83
Entire home/apt,5,14,1,0,4,2,95
Entire home/apt,5,16,11,4,2,1,83
Entire home/apt,5,12,15,4.5,3,1,83
Entire home/apt,5,16,1,0,2,1,83
Entire home/apt,6,25,3,4.5,4,2,90
Entire home/apt,6,11,12,5,4,2,90
Entire home/apt,7,1,2,0,2,1,101
Entire home/apt,6,33,5,4.5,4,2,102
Entire home/apt,4,28,5,5,3,2,95
Entire home/apt,9,5,0,0,4,2,85
Entire home/apt,7,14,51,5,4,0,83
Entire home/apt,7,14,30,5,4,1,83
Entire home/apt,5,16,0,0,7,4,101
Entire home/apt,5,13,28,4.5,6,2,90
Entire home/apt,6,13,0,0,4,1,95
Entire home/apt,5,7,55,5,6,2,95
Entire home/apt,5,17,16,5,2,1,90
Entire home/apt,5,9,4,4.5,5,4,83
Entire home/apt,6,14,5,5,5,2,95
Entire home/apt,5,7,11,5,6,2,95
Entire home/apt,12,13,111,5,2,1,90
Entire home/apt,2,40,78,5,4,3,95
Entire home/apt,5,7,176,5,4,1,90
Entire home/apt,13,4,16,4.5,4,3,95
Entire home/apt,8,6,184,4.5,2,1,83
Entire home/apt,2,2,39,4.5,4,1,83
Entire home/apt,8,6,72,4.5,4,1,95
Entire home/apt,12,16,3,4.5,6,2,83
Entire home/apt,10,65,7,5,6,3,95
Entire home/apt,4,18,0,0,4,1,83
Entire home/apt,4,47,66,4.5,7,2,90
Entire home/apt,12,17,32,5,4,1,83
Entire home/apt,7,14,0,0,4,2,94
Entire home/apt,4,39,32,5,8,3,97
Entire home/apt,12,18,14,5,4,1,94
Entire home/apt,15,5,45,4.5,6,3,95
Entire home/apt,14,7,12,4.5,6,3,94
Entire home/apt,6,4,6,5,4,2,90
Entire home/apt,11,22,30,5,6,2,93
Entire home/apt,7,11,38,5,2,0,83
Entire home/apt,4,45,4,5,4,1,83
Entire home/apt,15,2,5,5,6,1,98
Entire home/apt,2,8,4,5,2,1,95
Entire home/apt,4,47,6,5,6,2,95
Entire home/apt,8,2,11,5,5,2,95
Entire home/apt,14,4,8,5,4,1,90
Entire home/apt,12,16,3,5,5,2,95
Entire home/apt,2,20,5,5,4,1,89
Entire home/apt,14,2,7,5,4,1,95
Entire home/apt,12,22,1,0,3,1,90
Entire home/apt,6,9,11,5,5,2,95
Entire home/apt,13,3,30,5,6,3,95
Entire home/apt,5,15,7,4.5,4,2,83
Entire home/apt,2,49,10,5,4,1,94
Entire home/apt,14,2,1,0,4,1,83
Entire home/apt,8,1,90,5,4,2,95
Entire home/apt,12,15,11,4.5,3,0,95
Entire home/apt,13,3,1,0,4,1,83
Entire home/apt,4,35,5,4.5,4,1,90
Entire home/apt,12,13,11,5,4,1,89
Entire home/apt,4,21,4,4.5,5,3,83
Entire home/apt,7,5,8,5,6,2,95
Entire home/apt,4,47,167,5,4,2,91
Entire home/apt,4,45,6,5,5,1,90
Entire home/apt,4,45,0,0,4,1,90
Entire home/apt,4,44,2,0,4,2,90
Entire home/apt,10,89,0,0,7,3,95
Entire home/apt,13,2,79,4.5,4,0,94
Entire home/apt,12,15,11,5,4,1,101
Entire home/apt,4,43,10,4.5,4,1,98
Entire home/apt,10,59,0,0,6,2,95
Entire home/apt,13,1,12,5,3,0,83
Entire home/apt,12,19,2,0,6,2,83
Entire home/apt,8,3,6,5,4,1,95
Entire home/apt,15,1,11,5,6,2,101
Entire home/apt,14,2,34,5,3,1,83
Entire home/apt,6,9,14,5,5,2,95
Entire home/apt,10,74,5,5,4,2,93
Entire home/apt,13,1,14,5,4,1,95
Entire home/apt,4,46,86,5,3,2,90
Entire home/apt,14,1,9,4,4,1,95
Entire home/apt,14,1,53,4.5,2,1,90
Entire home/apt,15,1,4,4.5,2,0,90
Entire home/apt,14,4,83,5,4,2,90
